17202000|['DEODORO,MAL - 425; VILA NOVA - 17202000; JAU - SP - (1945)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201440|['EDGARD FERRAZ - 665; CENTRO - 17201440; JAU - SP - (2380)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203280|['ANTONIETA BOTELHO A PRADO - 140; JARDIM MARIA LUIZA I - 17203280; JAU - SP - (507)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201320|['HUMAITA - 560; CENTRO - 17201320; JAU - SP - (3247)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204170|['JOSE ALMEIDA P FRAGA,DES - 439; VILA INDUSTRIAL - 17204170; JAU - SP - (4537)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204563|['SEBASTIAO F CAMPOS JR - 85; CHACARA FLORA - 17204563; JAU - SP - (7498)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204350|['INACIO CURI - 2780; JARDIM SANZOVO - 17204350; JAU - SP - (3360)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203381|['ANNA CLAUDINA - 75; JARDIM ESTADIO - 17203381; JAU - SP - (361)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202170|['ZEZINHO MAGALHAES - 364; VILA NOVA - 17202170; JAU - SP - (8524)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204350|['INACIO CURI - 2774; JARDIM SANZOVO - 17204350; JAU - SP - (3360)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202170|['ZEZINHO MAGALHAES - 259; VILA NOVA - 17202170; JAU - SP - (8524)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204350|['INACIO CURI - 2770; JARDIM SANZOVO - 17204350; JAU - SP - (3360)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203030|['JOSE AUGUSTO A BOTELHO,DR - 390; JARDIM MARIA LUIZA II - 17203030; JAU - SP - (4561)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203381|['ANNA CLAUDINA - 423; JARDIM ESTADIO - 17203381; JAU - SP - (361)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201290|['QUINZE DE NOVEMBRO - 1055; CENTRO - 17201290; JAU - SP - (7056)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204350|['INACIO CURI - 2000; JARDIM SANZOVO - 17204350; JAU - SP - (3360)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203370|['CAETANO PERLATTI - 901; JARDIM ESTADIO - 17203370; JAU - SP - (1422)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202490|['ARISTIDES CORDEIRO - 143; VILA PAULISTA - 17202490; JAU - SP - (795)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17205200|['ONOFRE ALMEIDA SAMPAIO - 189; JARDIM SAO CAETANO - 17205200; JAU - SP - (6378)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201460|['LOPES,TTE - 723; CENTRO - 17201460; JAU - SP - (5266)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202010|['PRUDENTE DE MORAES - 118; VILA NOVA - 17202010; JAU - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203381|['ANNA CLAUDINA - 15; JARDIM ESTADIO - 17203381; JAU - SP - (361)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202250|['JOSE ISIDRO DE TOLEDO,DR - 294; VILA NOVA BRASIL - 17202250; JAU - SP - (4782)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204220|['FRANCISCA PRADO SAMPAIO,DA - 270; JARDIM SANZOVO - 17204220; JAU - SP - (8745)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202000|['DEODORO,MAL - 851; VILA NOVA - 17202000; JAU - SP - (1945)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
17202010|['PRUDENTE DE MORAES - 752; VILA NOVA - 17202010; JAU - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203381|['ANNA CLAUDINA - 791; JARDIM ESTADIO - 17203381; JAU - SP - (361)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203290|['O campo Nº Imóvel é de preenchimento obrigatório.']|
17204160|['IARA - 229; VILA INDUSTRIAL - 17204160; JAU - SP - (3336)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204160|['IARA - 254; VILA INDUSTRIAL - 17204160; JAU - SP - (3336)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202080|['BENJAMIN CONSTANT - 781; VILA NOVA - 17202080; JAU - SP - (1155)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203020|['JOSE GARCIA FERNANDES - 75; JARDIM MARIA LUIZA II - 17203020; JAU - SP - (4758)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203381|['ANNA CLAUDINA - 499; JARDIM ESTADIO - 17203381; JAU - SP - (361)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203370|['CAETANO PERLATTI - 231; JARDIM ESTADIO - 17203370; JAU - SP - (1422)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202170|['ZEZINHO MAGALHAES - 95; VILA NOVA - 17202170; JAU - SP - (8524)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202010|['PRUDENTE DE MORAES - 299; VILA NOVA - 17202010; JAU - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201460|['LOPES,TTE - 710; CENTRO - 17201460; JAU - SP - (5266)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204160|['IARA - 297; VILA INDUSTRIAL - 17204160; JAU - SP - (3336)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202010|['PRUDENTE DE MORAES - 355; VILA NOVA - 17202010; JAU - SP - (6890)', 'VIVO1', 'METALICO', '4', '1', '0', '0']|SEM DISPONIBILIDADE
17203061|['ANGELO MOLAN - 65; JARDIM CONDE PINHAL I - 17203061; JAU - SP - (9610)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17205000|['FREDERICO OZANAN - 7; VILA SANTA MARIA - 17205000; JAU - SP - (2852)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203480|['ANGELO MARTINS - 495; JARDIM ESTADIO - 17203480; JAU - SP - (426)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17205210|['ANGELO PERLATTI - 104; JARDIM SAO CAETANO - 17205210; JAU - SP - (450)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17205210|['ANGELO PERLATTI - 64; JARDIM SAO CAETANO - 17205210; JAU - SP - (450)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201320|['HUMAITA - 376; CENTRO - 17201320; JAU - SP - (3247)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204561|['JOSE CRISTIANO KUNTZ - 20; CHACARA FLORA - 17204561; JAU - SP - (4669)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203480|['ANGELO MARTINS - 503; JARDIM ESTADIO - 17203480; JAU - SP - (426)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202010|['PRUDENTE DE MORAES - 667; VILA NOVA - 17202010; JAU - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203540|['FERNANDO DE LUCIO - 170; 1  ZONA INDUSTRIAL - 17203540; JAU - SP - (2666)', 'VIVO1', 'METALICO', '18', '0', '0', '0']|SEM DISPONIBILIDADE
17204170|['JOSE ALMEIDA P FRAGA,DES - 378; VILA INDUSTRIAL - 17204170; JAU - SP - (4537)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202490|['ARISTIDES CORDEIRO - 125; VILA PAULISTA - 17202490; JAU - SP - (795)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204320|['GINES AGUERA SANCHEZ - 141; JARDIM SANZOVO - 17204320; JAU - SP - (8729)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202170|['ZEZINHO MAGALHAES - 396; VILA NOVA - 17202170; JAU - SP - (8524)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17205352|['SILVIO POLLINI - 61; VILA INDUSTRIAL - 17205352; JAU - SP - (7765)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203080|['FAUSTO DE MELLO BARRETO - 36; JARDIM CONDE PINHAL I - 17203080; JAU - SP - (9636)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17213485|['JOAO CHAMMAS - 440; JARDIM NOVA JAU - 17213485; JAU - SP - (4030)', 'VIVO1', 'METALICO', '13', '1', '0', '0']|SEM DISPONIBILIDADE
17203381|['ANNA CLAUDINA - 237; JARDIM ESTADIO - 17203381; JAU - SP - (361)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203381|['ANNA CLAUDINA - 119; JARDIM ESTADIO - 17203381; JAU - SP - (361)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203310|['MARIA L A ARRUDA BOTELHO - 111; JARDIM MARIA LUIZA I - 17203310; JAU - SP - (5711)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201290|['QUINZE DE NOVEMBRO - 1054; CENTRO - 17201290; JAU - SP - (7056)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17213485|['JOAO CHAMMAS - 167; JARDIM NOVA JAU - 17213485; JAU - SP - (4030)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201430|['BITENCOURT,MAL - 845; CENTRO - 17201430; JAU - SP - (1210)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201450|['PRADO,MAJ - 825; CENTRO - 17201450; JAU - SP - (6831)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203381|['ANNA CLAUDINA - 168; JARDIM ESTADIO - 17203381; JAU - SP - (361)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201320|['HUMAITA - 358; CENTRO - 17201320; JAU - SP - (3247)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
17205340|['CARLOS EDUARDO GOMES - 51; JARDIM SANTA TEREZINHA - 17205340; JAU - SP - (1520)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201460|['LOPES,TTE - 712; CENTRO - 17201460; JAU - SP - (5266)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203370|['CAETANO PERLATTI - 775; JARDIM ESTADIO - 17203370; JAU - SP - (1422)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202000|['DEODORO,MAL - 952; VILA NOVA - 17202000; JAU - SP - (1945)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17205260|['FRANCISCO S FERRAZ,DR - 89; JARDIM SAO CAETANO - 17205260; JAU - SP - (2836)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203381|['ANNA CLAUDINA - 155; JARDIM ESTADIO - 17203381; JAU - SP - (361)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203060|['JOAO A DE ARRUDA BOTELHO - 340; JARDIM CONDE PINHAL I - 17203060; JAU - SP - (9601)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203310|['MARIA L A ARRUDA BOTELHO - 60; JARDIM MARIA LUIZA I - 17203310; JAU - SP - (5711)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202260|['MARIO PAHIM,DR - 490; VILA NOVA BRASIL - 17202260; JAU - SP - (5789)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17205000|['FREDERICO OZANAN - 40; VILA SANTA MARIA - 17205000; JAU - SP - (2852)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203050|['HENRIQUE GROSSI - 60; JARDIM MARIA LUIZA II - 17203050; JAU - SP - (3158)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204350|['INACIO CURI - 1918; JARDIM SANZOVO - 17204350; JAU - SP - (3360)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203040|['NEWTON FERRAZ MARINIS,DR - 47; JARDIM MARIA LUIZA II - 17203040; JAU - SP - (6092)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202080|['BENJAMIN CONSTANT - 595; VILA NOVA - 17202080; JAU - SP - (1155)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204330|['TARGINO FERRAZ DO AMARAL - 30; JARDIM SANZOVO - 17204330; JAU - SP - (8737)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17205310|['HUGO PASCOLAT - 14; JARDIM SANTA TEREZINHA - 17205310; JAU - SP - (3239)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201290|['QUINZE DE NOVEMBRO - 1045; CENTRO - 17201290; JAU - SP - (7056)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202230|['FRANCISCO CANHOS - 36; SANTO ANTONIO - 17202230; JAU - SP - (5673)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204220|['FRANCISCA PRADO SAMPAIO,DA - 305; JARDIM SANZOVO - 17204220; JAU - SP - (8745)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203040|['NEWTON FERRAZ MARINIS,DR - 535; JARDIM MARIA LUIZA II - 17203040; JAU - SP - (6092)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202050|['VINTE E QUATRO DE MAIO - 719; VILA NOVA - 17202050; JAU - SP - (8389)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203381|['ANNA CLAUDINA - 105; JARDIM ESTADIO - 17203381; JAU - SP - (361)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202010|['O campo Nº Imóvel é de preenchimento obrigatório.']|
17203370|['CAETANO PERLATTI - 255; JARDIM ESTADIO - 17203370; JAU - SP - (1422)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202010|['PRUDENTE DE MORAES - 478; VILA NOVA - 17202010; JAU - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202010|['PRUDENTE DE MORAES - 131; VILA NOVA - 17202010; JAU - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202170|['ZEZINHO MAGALHAES - 140; VILA NOVA - 17202170; JAU - SP - (8524)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203050|['HENRIQUE GROSSI - 252; JARDIM MARIA LUIZA II - 17203050; JAU - SP - (3158)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203040|['NEWTON FERRAZ MARINIS,DR - 310; JARDIM MARIA LUIZA II - 17203040; JAU - SP - (6092)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203290|['ANGELO ZUGLIANI - 162; JARDIM MARIA LUIZA I - 17203290; JAU - SP - (469)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203280|['ANTONIETA BOTELHO A PRADO - 75; JARDIM MARIA LUIZA I - 17203280; JAU - SP - (507)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201460|['LOPES,TTE - 833; CENTRO - 17201460; JAU - SP - (5266)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202000|['DEODORO,MAL - 910; VILA NOVA - 17202000; JAU - SP - (1945)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204340|['ANTONIO LUIZ GOMES REIS,DR - 11; JARDIM SANZOVO - 17204340; JAU - SP - (9482)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201290|['QUINZE DE NOVEMBRO - 1112; CENTRO - 17201290; JAU - SP - (7056)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202080|['BENJAMIN CONSTANT - 567; VILA NOVA - 17202080; JAU - SP - (1155)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202010|['PRUDENTE DE MORAES - 725; VILA NOVA - 17202010; JAU - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203060|['JOAO A DE ARRUDA BOTELHO - 40; JARDIM CONDE PINHAL I - 17203060; JAU - SP - (9601)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204350|['INACIO CURI - 2610; JARDIM SANZOVO - 17204350; JAU - SP - (3360)', 'VIVO1', 'METALICO', '16', '0', '0', '0']|SEM DISPONIBILIDADE
17203020|['JOSE GARCIA FERNANDES - 90; JARDIM MARIA LUIZA II - 17203020; JAU - SP - (4758)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201440|['EDGARD FERRAZ - 767; CENTRO - 17201440; JAU - SP - (2380)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202170|['ZEZINHO MAGALHAES - 1; VILA NOVA - 17202170; JAU - SP - (8524)', 'VIVO1', 'METALICO', '6', '1', '0', '0']|SEM DISPONIBILIDADE
17202050|['VINTE E QUATRO DE MAIO - 504; VILA NOVA - 17202050; JAU - SP - (8389)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204170|['JOSE ALMEIDA P FRAGA,DES - 432; VILA INDUSTRIAL - 17204170; JAU - SP - (4537)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202050|['VINTE E QUATRO DE MAIO - 748; VILA NOVA - 17202050; JAU - SP - (8389)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17205340|['CARLOS EDUARDO GOMES - 158; JARDIM SANTA TEREZINHA - 17205340; JAU - SP - (1520)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203540|['FERNANDO DE LUCIO - 35; 1  ZONA INDUSTRIAL - 17203540; JAU - SP - (2666)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201320|['HUMAITA - 620; CENTRO - 17201320; JAU - SP - (3247)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204350|['INACIO CURI - 1912; JARDIM SANZOVO - 17204350; JAU - SP - (3360)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204220|['FRANCISCA PRADO SAMPAIO,DA - 185; JARDIM SANZOVO - 17204220; JAU - SP - (8745)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203381|['ANNA CLAUDINA - 411; JARDIM ESTADIO - 17203381; JAU - SP - (361)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201320|['HUMAITA - 536; CENTRO - 17201320; JAU - SP - (3247)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203370|['CAETANO PERLATTI - 805; JARDIM ESTADIO - 17203370; JAU - SP - (1422)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201430|['BITENCOURT,MAL - 859; CENTRO - 17201430; JAU - SP - (1210)', 'VIVO1', 'METALICO', '9', '1', '0', '0']|SEM DISPONIBILIDADE
17204160|['IARA - 287; VILA INDUSTRIAL - 17204160; JAU - SP - (3336)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201460|['LOPES,TTE - 687; CENTRO - 17201460; JAU - SP - (5266)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204170|['JOSE ALMEIDA P FRAGA,DES - 419; VILA INDUSTRIAL - 17204170; JAU - SP - (4537)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202010|['PRUDENTE DE MORAES - 831; VILA NOVA - 17202010; JAU - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203290|['ANGELO ZUGLIANI - 30; JARDIM MARIA LUIZA I - 17203290; JAU - SP - (469)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203040|['NEWTON FERRAZ MARINIS,DR - 236; JARDIM MARIA LUIZA II - 17203040; JAU - SP - (6092)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203381|['ANNA CLAUDINA - 169; JARDIM ESTADIO - 17203381; JAU - SP - (361)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17213485|['JOAO CHAMMAS - 50; JARDIM NOVA JAU - 17213485; JAU - SP - (4030)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201320|['HUMAITA - 414; CENTRO - 17201320; JAU - SP - (3247)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17205340|['CARLOS EDUARDO GOMES - 19; JARDIM SANTA TEREZINHA - 17205340; JAU - SP - (1520)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204561|['JOSE CRISTIANO KUNTZ - 84; CHACARA FLORA - 17204561; JAU - SP - (4669)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203310|['MARIA L A ARRUDA BOTELHO - 430; JARDIM MARIA LUIZA I - 17203310; JAU - SP - (5711)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203310|['MARIA L A ARRUDA BOTELHO - 360; JARDIM MARIA LUIZA I - 17203310; JAU - SP - (5711)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204350|['INACIO CURI - 2200; JARDIM SANZOVO - 17204350; JAU - SP - (3360)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203540|['FERNANDO DE LUCIO - 59; 1  ZONA INDUSTRIAL - 17203540; JAU - SP - (2666)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202010|['PRUDENTE DE MORAES - 406; VILA NOVA - 17202010; JAU - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203310|['MARIA L A ARRUDA BOTELHO - 133; JARDIM MARIA LUIZA I - 17203310; JAU - SP - (5711)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204170|['JOSE ALMEIDA P FRAGA,DES - 389; VILA INDUSTRIAL - 17204170; JAU - SP - (4537)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17204350|['INACIO CURI - 2572; JARDIM SANZOVO - 17204350; JAU - SP - (3360)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203540|['FERNANDO DE LUCIO - 107; 1  ZONA INDUSTRIAL - 17203540; JAU - SP - (2666)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201440|['EDGARD FERRAZ - 777; CENTRO - 17201440; JAU - SP - (2380)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201320|['HUMAITA - 499; CENTRO - 17201320; JAU - SP - (3247)', 'VIVO1', 'METALICO', '21', '1', '0', '0']|SEM DISPONIBILIDADE
17203370|['CAETANO PERLATTI - 620; JARDIM ESTADIO - 17203370; JAU - SP - (1422)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17201440|['EDGARD FERRAZ - 778; CENTRO - 17201440; JAU - SP - (2380)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17202170|['ZEZINHO MAGALHAES - 330; VILA NOVA - 17202170; JAU - SP - (8524)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17205310|['HUGO PASCOLAT - 20; JARDIM SANTA TEREZINHA - 17205310; JAU - SP - (3239)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203370|['CAETANO PERLATTI - 845; JARDIM ESTADIO - 17203370; JAU - SP - (1422)', 'VIVO1', 'METALICO', '10', '0', '0', '0']|SEM DISPONIBILIDADE
17204220|['FRANCISCA PRADO SAMPAIO,DA - 511; JARDIM SANZOVO - 17204220; JAU - SP - (8745)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203370|['CAETANO PERLATTI - 851; JARDIM ESTADIO - 17203370; JAU - SP - (1422)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17205340|['CARLOS EDUARDO GOMES - 77; JARDIM SANTA TEREZINHA - 17205340; JAU - SP - (1520)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17203020|['JOSE GARCIA FERNANDES - 60; JARDIM MARIA LUIZA II - 17203020; JAU - SP - (4758)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
